time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,-4.0606314022,0.821091125485,18.9433815331,0.0778801982168,0.488440652018,0.0,-5.46944054856,1.05529444374,4.57883994632,-0.0280201636916,0.297708603972,0.0,480.343075829386,478.0984902828786,479.2270635921952,477.03470699595334
3.1800000000000024,-4.39629218398,0.88542504694,19.2137897818,0.0758800223777,0.506526553774,0.0,-5.72048065031,1.08896059172,4.43381183919,-0.0469527536289,0.307980768936,0.0,422.2894328485246,423.27219519680153,421.94514661980975,420.3064653852265
3.2400000000000024,-4.74882437153,0.951941151661,19.4780773989,0.0732748939063,0.524861054922,0.0,-6.03176323288,1.12788330496,4.37405183089,-0.0371531186468,0.300283259242,0.0,456.4156170810644,455.89325983893565,455.16014011923085,455.94290479987035
3.3000000000000025,-5.1206996189,1.02077753705,19.7391702244,0.070695602439,0.542976568457,0.0,-6.36515792571,1.16631293693,4.32709013764,-0.0584248113726,0.305014425495,0.0,463.00114427166125,463.4620565323464,466.7461612992195,465.08161218235585
3.3600000000000025,-5.51301121967,1.09186673978,19.9974006585,0.0668987065116,0.561376776622,0.0,-6.71292741351,1.20286914884,4.27848262918,-0.0753876037334,0.309783616433,0.0,468.88506291501056,469.34594841665387,469.0120195708726,467.68958064089475
3.4200000000000026,-5.92587914518,1.16499768962,20.251468683,0.0620356487868,0.580858281565,0.0,-7.05039055211,1.2343319787,4.18846384256,-0.0958624691522,0.344436827949,0.0,457.0273251977324,459.8838000516957,460.4352495634718,458.80681684634914
3.4800000000000026,-6.35628667228,1.23964076818,20.4953097601,0.0566795013675,0.601254266471,0.0,-7.29779000209,1.2534155548,3.9386799042,-0.078579789646,0.328959788568,0.0,401.9195110530644,400.6459220601235,401.25057789663185,402.80930827072376
3.5400000000000027,-6.80307612928,1.31546495739,20.7258367148,0.0521541603365,0.620850753488,0.0,-7.59629404666,1.27368482975,3.74406952232,-0.0697592588695,0.321448790375,0.0,426.89302786501116,426.3655901070752,427.20016595147536,427.94711183319345
3.6000000000000028,-7.2697655028,1.39255903926,20.9468367643,0.0480149917907,0.640290960086,0.0,-7.96090318925,1.29569648741,3.62034082242,-0.0674838460319,0.328665305541,0.0,458.6368959182979,459.3135741304435,458.87099147551015,459.04820255817793
3.660000000000003,-7.75686569658,1.47078685564,21.1577647969,0.0439536142846,0.660216657273,0.0,-8.27676375547,1.31157214831,3.40888539104,-0.0681041778196,0.338181386292,0.0,429.682726260081,430.60584870173676,430.4947996200967,430.43868953688485
3.720000000000003,-8.2656923842,1.55004431318,21.3589412058,0.0400914618034,0.680318619239,0.0,-8.68480071593,1.32992622164,3.29416807826,-0.0577892226368,0.327868992869,0.0,472.82485696022053,472.1372901130873,474.0161352954367,474.80559917984067
3.780000000000003,-8.79621441656,1.63018309772,21.5490864109,0.0379663071147,0.700837976941,0.0,-9.00017964124,1.34115278052,3.04223771525,-0.00984430730074,0.361011433327,0.0,422.99839478936815,425.9675726335294,424.6267007532269,428.72023085694946
3.840000000000003,-9.34533303257,1.71093882393,21.7231458685,0.0373212220094,0.722320098195,0.0,-9.30468878147,1.35059932278,2.7579790423,-0.0126303061427,0.351320674119,0.0,417.6087753352271,416.90355525761476,416.6903464272856,416.44674766121403
3.900000000000003,-9.91900403225,1.79249493311,21.8866543181,0.0366060898239,0.743373836108,0.0,-9.81772406842,1.36771658972,2.68816555087,-0.0105326708792,0.35003435655,0.0,508.67329458519356,508.69087643795837,510.1657076167112,510.3156478723355
3.960000000000003,-10.518598888,1.87484329535,22.0398953716,0.0363894592266,0.764084212833,0.0,-10.169353502,1.37711424229,2.41752762138,0.0075189069579,0.333091702046,0.0,439.0193272822844,437.73471654324555,439.21765563663473,440.71287030087643
4.020000000000002,-11.1409204584,1.95779305858,22.1779938919,0.036773739567,0.783949743763,0.0,-10.5749475507,1.38778375379,2.1828383417,0.00407741859064,0.326772412755,0.0,462.22255298076976,461.83193320303167,461.738461851372,461.4666738900622
4.080000000000001,-11.7884940266,2.0413948925,22.3022863048,0.0369413897063,0.803099601396,0.0,-11.0108369319,1.39882512158,1.95698265773,9.53377985958e-05,0.296229894253,0.0,474.8727430089994,472.6191567932538,474.62019973674296,474.3143094314682
4.14,-12.459672192,2.12554437404,22.4099389224,0.0367507785603,0.820894035782,0.0,-11.3621609334,1.40605945458,1.62914891648,-0.0106912485026,0.297251491971,0.0,438.67342323294645,438.8490093609396,437.7886961604757,436.8899289126496
4.199999999999998,-13.1540179905,2.21017431531,22.4993126306,0.0359770451401,0.839371849213,0.0,-11.7826212971,1.41478232275,1.34687128443,-0.0177152091652,0.323569440618,0.0,465.280055787157,467.4273318538806,466.6915772819857,466.1429128426508
4.259999999999997,-13.8717308165,2.29523609836,22.5694725245,0.0344290543389,0.858878391175,0.0,-12.1413207116,1.42046453847,0.989165614747,-0.0514477082082,0.328015178875,0.0,441.04663793937397,441.522852648889,442.2061427500506,439.41701826943574
4.319999999999996,-14.612259007,2.38064194694,22.6187119534,0.0323196955222,0.878677382232,0.0,-12.5427783617,1.42618829139,0.648981251264,-0.0141632619353,0.333644420516,0.0,458.05353223819213,458.6091085068335,456.8426017558665,459.80640654532823
4.379999999999995,-15.3780010477,2.46638636944,22.6478547326,0.0323899893404,0.898621568289,0.0,-12.9813912871,1.43182079694,0.318780198277,0.0213388522457,0.329804964447,0.0,473.80744589565853,473.6179219200575,472.01225267334496,474.74537839964023
